id,sentiment
"6030_9",0.9395565617545419
"5918_7",0.9661117625297655
"7061_9",0.7904378823445996
"266_8",0.9935687346897523
"1375_10",0.9786161199156996
"8648_3",0.0007266298149488454
"10146_10",0.9895834922158899
"4578_10",0.9836008020713372
"4685_8",0.948877306369703
"11843_9",0.8431379992968829
"5467_10",0.9960996751019041
"10140_10",0.9273257565958767
"7721_8",0.992649718657204
"11208_10",0.15106357967428968
"1063_10",0.9453384567816334
"8260_10",0.7235533759386886
"3182_9",0.968178624425234
"2797_8",0.9457378498757928
"7613_2",0.9427869799697385
"11624_4",0.012570046735152333
"4847_10",0.986991219236465
"10684_7",0.4599107817339775
"6312_1",0.2336031617316723
"4925_3",0.005215184897436997
"4125_1",0.00048722809437504747
"2394_10",0.9995247945676633
"12105_10",0.8516676582941242
"7812_1",0.0007761340614438833
"1061_8",0.9780640958281558
"9343_3",0.46637213903680064
"7696_10",0.9951687819240492
"9355_10",0.999129546756568
"782_9",0.9980137676981844
"9882_10",0.9995032820342888
"10642_10",0.7913968735865357
"7410_2",0.006441064135729104
"9591_4",0.00904942478205411
"11902_3",0.05825667096720034
"3495_7",0.1307103974527757
"6733_1",0.001902058125356657
"4552_1",4.744281145730368e-05
"6722_1",0.03618089287726747
"188_10",0.930301327722992
"5099_10",0.9700766023492216
"10313_1",0.03900604163208484
"6756_9",0.8912440509009261
"6622_2",0.0050034452636629955
"4807_10",0.9997519282148363
"7173_3",0.14165776082913872
"11321_8",0.8204048248383924
"7909_9",0.20904353924229802
"8012_7",0.042968511922363825
"8615_4",0.004774077296717922
"8117_10",0.9756066343417655
"1892_10",0.9544484131405957
"4617_1",0.057290429700523185
"1893_8",0.9572906606955797
"5435_1",0.010710034541316684
"162_3",0.04215006214307331
"6516_10",0.9958501441806368
"11588_7",0.9169171142338101
"2006_1",0.030069632907416485
"1594_4",0.06770830650603567
"1472_1",0.0005293663693180977
"3647_1",0.13776147993508103
"174_7",0.9362630747267494
"5539_7",0.012452635076551841
"3384_10",0.9993884299263618
"3811_4",0.19834689543543427
"4079_8",0.37599730019801336
"1179_7",0.7503520967594715
"3069_9",0.9996913835852685
"3769_8",0.9259560060285976
"9247_10",0.8512820673738288
"10434_1",0.004120092794169734
"1147_10",0.9913891220365262
"5344_7",0.9348261080803306
"8073_10",0.9352440791991831
"7833_3",0.0027563296861042963
"8370_1",0.005616232836687825
"9007_8",0.43453520586701166
"6624_7",0.3582178872687991
"6683_3",0.05381089182544988
"12275_7",0.6203619210328413
"11927_8",0.9606714052217888
"1560_10",0.995987553639675
"1325_9",0.4630459465284189
"3548_8",0.25858218167151237
"607_1",0.0007883337217901117
"6702_7",0.5232886612546825
"5702_3",0.00954803454335109
"11345_8",0.975625509313875
"3428_4",0.14796477158110163
"7209_9",0.9991588036348221
"8425_8",0.9691438177952382
"3087_1",0.07414563030377569
"1119_8",0.4927393275819913
"5715_3",0.3254411124855827
"8645_1",0.01238301566749336
"2149_3",0.001397974449180479
"10403_10",0.8481988788418883
"5628_1",0.01736782041118397
"5570_10",0.9967241690837648
"1613_3",0.025813538987479036
"1454_4",0.9096777960740625
"5094_3",0.03263121877070454
"7982_1",0.03913403481026768
"6894_2",0.6775890537681795
"6554_1",0.04959479397692329
"4721_3",0.20237816121557334
"6904_4",0.014978341347033698
"893_8",0.9922262595300452
"4605_4",0.47855021748703624
"11516_7",0.48846783962981655
"11718_7",0.9971641812973823
"5956_1",0.00039857779420948393
"7455_9",0.6926425288320566
"6396_4",0.7324775646823802
"1223_8",0.9665800202578653
"8556_1",0.05608114116394874
"6108_8",0.8733876765704689
"11690_1",0.0019397855369721842
"3778_9",0.75758431030586
"3627_4",0.3929348433951376
"8256_4",0.19127512129954374
"533_1",0.005447132498066299
"5235_4",0.00035485887581427776
"621_2",0.27822832370597994
"5365_1",0.17376501424839633
"8180_3",0.46573037585581045
"7396_7",0.22042316820295668
"9776_10",0.9772930532906686
"8175_10",0.9867656752412455
"3128_1",0.023735098386146364
"4606_1",0.24057294940442475
"6158_2",0.02209721550123517
"3281_10",0.760577727722438
"4723_4",0.03367084526630504
"11994_3",0.13426330331733818
"7701_1",7.28923715984605e-05
"103_3",0.16716115816208174
"8908_10",0.9806067743590722
"8876_1",0.0075271752418785785
"7519_9",0.9389450606330217
"12456_8",0.7306374506041133
"9514_8",0.9070230015991948
"8680_8",0.43035284660286555
"12402_10",0.8705268633214593
"362_2",0.08695899670622263
"9825_7",0.8677558931694445
"2913_3",0.7569834131548439
"7164_8",0.981766576894878
"11177_7",0.7375843791180563
"5707_10",0.9930870691865592
"8103_10",0.9153716799619036
"6289_1",0.00011605049192580527
"11754_1",0.2862878517429295
"11640_10",0.6373332820467231
"9933_7",0.5756811512021586
"185_10",0.9555629019852069
"242_10",0.9947152058969579
"9369_8",0.9265516154638073
"7453_10",0.8970460138864353
"7514_7",0.1415606527147456
"10860_2",0.0418321114472173
"8663_8",0.834153142599407
"9108_1",0.02204429194496156
"7941_1",0.02972563634201759
"10116_1",9.249752624222324e-05
"9841_4",0.07170339331141468
"4512_9",0.9808504911707803
"4853_2",0.12380859996165504
"2664_4",0.34728303309512265
"9966_10",0.9714431114494355
"5167_2",0.05381366993843091
"3894_2",0.0010579711410054068
"3929_8",0.8354313246661974
"7165_10",0.9285089940153997
"5451_8",0.9028137485857683
"2947_4",0.7377223954231745
"4611_10",0.9287253242526846
"5807_1",0.2056488472186383
"9464_8",0.9390277362209839
"3124_10",0.9598786204752374
"2705_4",0.8910570938665126
"12187_8",0.9814829042709317
"12319_10",0.9626302672528756
"9874_3",0.12042993842088742
"3406_4",0.20896493590348794
"2327_10",0.9906929507151053
"605_10",0.9776158246103668
"8080_4",0.09506625667192485
"3074_10",0.9982418225150099
"2499_3",0.026840546717965465
"1013_1",0.5847847054649222
"11535_1",0.0012488889342030342
"4118_7",0.6820111515882145
"10492_8",0.9418040595617455
"2129_4",0.11580510270562641
"9814_10",0.2288339175499201
"10671_9",0.8223422443774228
"5980_10",0.9924472773308484
"2755_2",0.4975381464137304
"5461_2",0.24017502205483948
"11979_1",0.03730392784881394
"8810_1",0.003041724427960467
"852_7",0.9607518002435583
"10961_4",0.008736743507426233
"7436_4",0.4356020707016973
"11281_3",0.3583819517803627
"4208_3",0.09257522583278277
"8213_10",0.6123629499856401
"9851_2",0.17464625719855703
"4713_7",0.893045799747017
"9528_1",0.9677055670952903
"3595_10",0.9964533493836121
"5785_3",0.5421570821245633
"10370_3",0.008296517426521564
"1980_3",0.5527307728006026
"8800_4",0.41216189235477524
"4437_3",0.07488128027100628
"28_3",0.17467586769036758
"12171_1",0.5397828126124554
"9359_3",0.18916693577495214
"3831_9",0.9993243061710942
"10962_7",0.9932869135247244
"1500_9",0.8051482172007525
"11470_10",0.9360992430286305
"11843_3",0.06847278231273501
"11200_4",0.7148202199214709
"1067_1",0.0015981093446083752
"3333_1",0.012406169490793262
"4487_4",0.8337542364787338
"6428_1",0.0031292198994518376
"575_7",0.017192418331460638
"10904_9",0.9178590552277286
"11821_2",0.31929086745860863
"11605_1",0.002813782845887896
"1111_7",0.8797779835611413
"10295_1",0.2614346643374392
"1146_4",0.0012839318177748924
"2405_9",0.34457562058705843
"11081_10",0.8118125071420175
"2201_10",0.997917392557723
"4844_1",0.014509770328535619
"11007_8",0.8875616197677986
"6535_7",0.7209240795010503
"2653_4",0.009688996912593971
"8245_10",0.9767343785136289
"9951_8",0.9589988579383686
"6133_8",0.17845136879505744
"10006_2",0.0023203455969777946
"7350_1",0.25816122597629265
"4509_9",0.9890230891421662
"948_1",0.000294736171409513
"3987_1",0.02767838161928559
"2947_10",0.06860807228055911
"6041_3",0.00014374012007622598
"2946_1",0.16444562479388888
"11967_4",0.0066246797888445865
"1185_10",0.9866282590503894
"10323_2",0.819554714025888
"11706_2",0.00029337879361599964
"3663_1",0.03418350886091647
"5602_10",0.9953245217245746
"4870_10",0.8221235306210531
"1994_1",0.014645929584700805
"10807_7",0.9526913906782712
"6871_3",0.8983243714027502
"1175_2",0.004852347289746916
"10919_7",0.9826655076332265
"8127_10",0.8922151466014064
"12497_4",0.13393815590559074
"3274_1",0.2797372640430308
"2568_3",0.06063647662390681
"840_2",0.0013586835668274852
"5626_10",0.998233785432107
"7561_10",0.9874597693373124
"4600_3",0.17344394511455707
"3324_9",0.48065656721869565
"8899_7",0.953976015410296
"5592_8",0.9124202600461642
"12483_4",0.007710333646018452
"7874_1",0.00020021995245684155
"5878_10",0.944650429563897
"4303_9",0.5503208570656053
"9421_1",0.0702551547791702
"10269_4",0.29959523658727405
"10615_2",0.059000536217121494
"2634_10",0.9878472220080715
"7522_1",0.005739169462859638
"9289_10",0.7381314253938612
"4636_10",0.6184584333052611
"1241_7",0.35648986177321224
"9458_9",0.9324269979976614
"11690_10",0.9989295440600476
"7176_4",0.22875765555461447
"6212_10",0.899567951994052
"6319_1",0.030747767311807752
"5229_3",0.2199875578581481
"466_9",0.9963137160875712
"8693_2",0.16510124899719641
"2952_10",0.9676794255865316
"1128_1",0.001722805813597057
"3975_10",0.8976254287251383
"11365_10",0.9563511886484102
"2074_9",0.991567598361322
"9768_10",0.996839148223319
"4895_1",0.013639210554898133
"5726_10",0.9933329768461937
"9993_10",0.9790590127760571
"11319_2",0.35189784392760554
"10561_2",0.11301930253832425
"5455_8",0.9818248508638333
"10684_3",0.054308009846717215
"3652_3",0.034442121308999436
"7825_1",0.02270463958649826
"8806_1",0.05832118809091847
"275_10",0.9742441828192479
"2246_1",0.006147036499580213
"11968_2",0.0001852359421715362
"2528_1",0.4789942331288457
"8491_8",0.5564443513328036
"13_1",0.77205862824615
"4530_8",0.7762148287380156
"5207_3",0.02351759249312808
"11648_10",0.9787858532300447
"8260_1",0.36579405242565965
"10730_10",0.8601832036972336
"10402_3",0.4305594445528334
"8077_1",0.0013308250424003004
"8598_8",0.8489110252928859
"2809_3",0.0011012360737499502
"12490_10",0.9876697532849356
"1447_9",0.9808007874509416
"1605_3",0.20890235896877554
"2311_4",0.0038779177824428824
"3235_9",0.9253723691245612
"5725_10",0.9332751427911876
"9025_10",0.9720378387371601
"6049_9",0.8452817947992342
"4803_10",0.9990515401092726
"191_9",0.9992643382116282
"420_3",0.38829915054971265
"5238_2",0.0007040144199236656
"1280_9",0.9942969418923391
"9408_4",0.06644636439376571
"819_1",0.00013434383433333445
"1656_4",0.028348362323082434
"9964_3",0.07008241006471849
"10404_4",0.4581660498171551
"12369_10",0.8408039898515786
"6423_1",0.04810832077656018
"9942_8",0.33415347454041483
"1519_1",0.054280261805528016
"100_10",0.9912761111043344
"3216_10",0.8196634392990532
"3909_10",0.91487985411943
"5034_7",0.9968034244510751
"14_8",0.9885398027981626
"5891_3",0.0067438533903882774
"8496_10",0.9991461753829256
"7429_1",0.012739927514816918
"9457_1",0.029309109150370504
"9602_8",0.9611342039475101
"4198_1",0.011795055095348988
"154_2",0.17144779187018766
"5070_2",0.025518194129669464
"4207_8",0.9068864147130651
"7758_8",0.9717226425085903
"4439_9",0.9813784698882728
"12042_1",0.002280064113982003
"7244_1",0.004257465292247552
"6854_1",0.02549576640533745
"11932_10",0.9045041143727357
"4151_10",0.9639729004068183
"7265_1",0.01257671379544159
"10272_7",0.9980607877261674
"4256_4",0.13495149515736934
"1225_7",0.9034398190689962
"956_10",0.9760746228110143
"6389_2",0.014879377134938771
"1365_4",0.11249457520630045
"4752_7",0.7756468372421812
"276_10",0.9967934264313677
"8766_9",0.42442281433815787
"11225_10",0.927152987843279
"6920_1",0.0026569774544312
"11536_1",0.00010867342492550218
"1923_9",0.9483386375666778
"11460_10",0.8162637264522956
"10054_7",0.8985902567151286
"10845_1",0.00035507229673130305
"10231_4",0.3745502765779748
"9430_8",0.7377083536351576
"3226_2",0.0063896326923422175
"4298_3",0.09120623310241369
"10635_4",0.04848904272573618
"10567_4",0.012121006573495926
"5460_10",0.9770492251239874
"7310_7",0.49472039986274097
"10330_2",0.0003024719590296293
"5151_9",0.9611918713117448
"11_3",0.8968666778902283
"1448_8",0.6224507600836284
"10130_8",0.9654431226473846
"2199_3",0.006846550330870015
"1761_10",0.9647742483878747
"2782_1",0.0007760788635343057
"7618_10",0.9951293988076709
"85_10",0.9616801189230706
"5730_3",0.05431703286269822
"3641_1",0.19323916381492148
"8190_9",0.998962289935932
"9533_10",0.9991568732760001
"9508_1",0.0034486683919681613
"237_8",0.9949245296244381
"3981_7",0.4746194387737087
"7194_9",0.8645940837185182
"10584_8",0.5224435045032849
"248_2",0.0011292379002339253
"8358_4",0.003583535508373992
"1218_1",0.0001011305086691803
"4191_10",0.062474519271953036
"3090_8",0.9176334641063861
"11923_2",0.029480657392363087
"1640_8",0.8601892544026901
"9972_3",0.10639551242618314
"11818_4",0.36480020787020717
"4350_10",0.9821882807360304
"877_10",0.39316885396770024
"10017_8",0.9419883150962386
"7975_10",0.9933456464526658
"8436_1",0.03951294426231526
"6024_7",0.7483436367405176
"3112_1",0.013119363845460148
"951_10",0.9812488741482223
"1622_1",0.002665153769774915
"191_3",0.15307801617190075
"5669_1",0.004061296843723331
"1891_4",0.05139396640839798
"12173_9",0.6126132000025283
"7887_7",0.7041484851302359
"3256_10",0.39069249652882404
"5419_1",0.000542405358523754
"7635_1",0.037069246247670544
"8297_2",0.12076503500575869
"7137_8",0.6010617168682876
"7562_3",0.19642412958528335
"9944_1",0.0006744968099926038
"4288_1",6.818043025329118e-05
"8087_1",0.29286521239413676
"4771_10",0.7835773807841642
"10482_10",0.7904999219048195
"5324_10",0.9962003145263871
"3080_1",0.008867745743366597
"10923_7",0.9425380025422696
"1753_7",0.9504867775174526
"317_10",0.9714512413906181
"12474_8",0.5733522901813225
"773_8",0.9837936142923123
"388_1",0.2349966308464177
"12141_2",0.21228483299759493
"5667_1",0.3494080609987577
"1071_9",0.9872959048837209
"2897_10",0.9678638468619146
"9481_4",0.5567558184389325
"12025_1",0.0008072001430061939
"8879_7",0.2742115870419819
"5683_1",0.03318109678311558
"7026_1",0.006291823096499203
"2439_1",0.13302732685194477
"3631_7",0.937198538719556
"1650_9",0.501137225056964
"5378_7",0.9903523082378529
"9745_1",5.2214673556847245e-05
"11563_8",0.6936506562862859
"299_8",0.988944440188691
"9471_2",0.4383769912763938
"1866_1",0.014187646729129609
"2639_4",0.23814778489615826
"5122_1",0.018656926628405967
"12341_7",0.17207390579384757
"2936_8",0.9736470208852751
"8647_10",0.7870148327727916
"4255_9",0.9178061745559936
"7262_8",0.34480662666057416
"8413_10",0.7869490197542238
"10080_1",0.01851008891995833
"3973_1",0.3829978825436595
"8752_9",0.9985845930580256
"4018_2",0.15044945793475895
"7669_1",0.013589001196582672
"10421_4",0.08534610605074089
"7854_8",0.9921277811708438
"162_8",0.12195553392260278
"11614_9",0.9591034455761593
"11343_8",0.9989395900488979
"1708_7",0.08174752745467859
"7115_4",0.6628431418730211
"10498_10",0.256343317867287
"2944_8",0.9477165130311329
"10474_3",0.347080531619034
"1263_1",0.004699455503610598
"1693_4",0.668358707539044
"9600_9",0.45669812444479957
"11173_2",0.16602824312452158
"3961_2",0.11586134649693988
"8011_1",0.218192392216654
"7386_8",0.8303684936541128
"8787_8",0.8884251281432888
"12349_9",0.8465131023666345
"1776_4",0.03726468252645347
"5885_4",0.8548742818027897
"220_4",0.034237832330416294
"5547_8",0.9880752346619365
"2853_1",0.022758062907645638
"2157_2",0.03617254774674149
"11667_2",0.1971339596948675
"194_7",0.9633974879642032
"1633_1",0.0013038266740504265
"6897_2",0.024755663277338576
"11568_2",0.01163739400386904
"9219_1",0.046214153380141475
"477_8",0.9291193203657722
"8980_3",0.8490507700698033
"4612_10",0.41923278526653174
"8030_10",0.9959515486967937
"1846_8",0.999974903342025
"2786_8",0.9161456083012721
"2634_1",0.010077279478903469
"3110_8",0.9726553847878104
"11587_8",0.9105205465348724
"11262_8",0.805356872168004
"5680_7",0.13689551099380706
"4583_4",0.08532517279686802
"1451_1",0.0012035332425182818
"4244_4",0.0012463092071234077
"6176_4",0.004470990758170291
"8851_10",0.973059552366148
"908_9",0.9903001729889991
"7494_9",0.5920914117533314
"8061_3",0.0440581102066283
"789_1",0.17178187001971784
"2374_7",0.7918590567451539
"11225_3",0.0024530111232770758
"4467_4",0.006705531510936722
"8516_10",0.14006771536865756
"4121_10",0.969385214648877
"10267_7",0.23604860459871257
"6040_8",0.7650456782839716
"8338_7",0.9188133560652545
"2903_7",0.9972671225785568
"6662_9",0.9748299232823476
"5333_10",0.9750765556153512
"7470_4",0.033902637812093996
"8813_1",0.011794613117889085
"4514_3",0.8440131148683806
"9584_7",0.06744978070709828
"11706_8",0.9891144096004014
"11538_8",0.8564846487601232
"4210_1",1.719012613187821e-05
"8984_1",0.002026960340070853
"3431_4",0.007367080473106206
"4973_10",0.9852131242297167
"12260_1",0.004349804198174686
"4267_10",0.9793379499499527
"9906_9",0.9908598552315814
"670_7",0.9752152522040116
"6270_3",0.005067799489874988
"5164_4",0.06112901116356745
"9741_2",0.04962551105922763
"3761_8",0.7229765210756278
"2651_2",0.052330060002832676
"7448_10",0.9559618750604648
"7184_9",0.8861947999932205
"1313_9",0.8615783253235114
"10654_8",0.9927557561159904
"7151_1",0.0012496321986696134
"2320_10",0.8238061203453668
"12033_7",0.32756523955711886
"6429_1",0.0009179371448450282
"1420_4",0.7147030583489759
"3002_7",0.36854469108669735
"1299_1",0.011466905990871266
"7897_9",0.9581201384624529
"1529_4",0.018762032350944716
"9760_2",0.04518615645031478
"11318_1",0.006445665177956581
"2217_3",0.03254998920353633
"11641_2",0.025952753339151098
"7238_10",0.9954112712218521
"7710_8",0.8800928255824577
"12011_8",0.9122529084850292
"4495_7",0.9824845234939709
"11144_4",0.39517252863817365
"5625_2",0.005289733546965264
"2926_7",0.29128439681118246
"8538_8",0.9514834548128996
"8875_10",0.7209936066073764
"10881_10",0.995729359093411
"1662_7",0.9462313722302379
"4560_9",0.7258007946719544
"6714_4",0.012059976857615022
"9059_10",0.9616704968123702
"6631_10",0.9204392480110312
"8520_1",0.0005071613991632131
"918_4",0.3264448632075383
"3102_10",0.9691743269655536
"3611_2",0.01750181289747194
"8434_10",0.9871579708414432
"681_7",0.9939188716172628
"7386_4",0.005676556034584611
"7566_9",0.32138277753527167
"10110_10",0.930913019480175
"10486_10",0.9899476710066608
"1492_3",0.22792935685521
"11823_1",0.00715350566534652
"2331_9",0.973584968423672
"2200_2",0.03382523967053565
"9547_1",0.006545046001050412
"785_2",0.0006411936228037932
"5101_4",0.2732214647833499
"5657_10",0.8401214499287343
"6902_7",0.8330361225573362
"1490_9",0.8010181586870299
"7148_9",0.9872254945669965
"7387_8",0.7869640883332593
"8277_9",0.9653326644109609
"6912_7",0.9698975113171812
"170_2",0.8553433212395029
"7702_10",0.9969888678889615
"4393_3",0.0029838975106053233
"2608_3",0.8342809847512723
"4931_8",0.9616233634938479
"10589_10",0.9907122346205458
"8623_4",0.03374899376371343
"6057_2",0.013899136453695603
"2704_9",0.9987422740467706
"1790_2",0.07201600899812836
"12370_1",0.00019274671792709667
"159_1",0.0010281222517421536
"343_9",0.9996217860674955
"2128_9",0.9882568515610488
"11181_8",0.9664875458868596
"11775_10",0.9769324888438933
"3514_10",0.8257375377358305
"6993_2",0.01688928291328247
"2866_9",0.3704898983581438
"1000_9",0.9944392096439181
"11772_7",0.6344506850195794
"3355_9",0.018618459743458677
"8519_8",0.4353235181768242
"7879_3",0.2083497827598056
"4332_10",0.9229736507291587
"5403_1",0.005303763002801082
"1514_7",0.0856310320133601
"7904_1",0.009675875167024272
"10550_2",0.23818482746837918
"11442_10",0.9715638152825464
"2821_3",0.01650245797100113
"5766_1",9.973812283603992e-05
"8061_9",0.9935675754838688
"2166_1",0.0016714855290601155
"6206_1",0.02191766433866824
"11124_2",0.0051555045906679356
"7625_10",0.9259740858075081
"90_9",0.7567578065029958
"7959_10",0.9508370651259651
"7029_10",0.9204620246940401
"779_8",0.9967047814093888
"1101_4",0.026490599753020375
"11189_4",0.001844598630298353
"9790_4",0.005586500042929684
"10861_1",0.01619672621824121
"5902_2",0.08217096211047732
"9545_10",0.6190246688407341
"3730_1",8.298692006604361e-05
"4951_9",0.7102923847675368
"3295_1",0.03301477910448448
"9495_2",0.3658993476991107
"2876_1",0.682339674360204
"2796_1",0.009973669945225687
"10338_3",0.136799039464609
"10913_7",0.1918817888605481
"4685_2",0.0007893472400569764
"11586_1",0.10519265473538719
"4904_7",0.6264903685908239
"7110_7",0.5712468424527989
"2086_4",0.28065210179861544
"7372_7",0.8632647758511512
"135_9",0.9599164414023982
"7038_3",0.3437752822795322
"1119_2",0.018014565155173398
"5057_8",0.7840696369493818
"3479_10",0.9987857881866979
"6489_8",0.9963305284605231
"4910_8",0.9684087600147517
"5979_10",0.7389356289037645
"11304_1",0.017695629188615152
"2102_9",0.9952943823984641
"8048_1",0.0037257614320686722
"12153_7",0.7497618268946858
"4832_8",0.9508389372909363
"3079_9",0.9818249984474775
"8254_2",0.005000663739468133
"7981_7",0.9817101513056358
"611_1",0.686296157213203
"307_10",0.8780191961695996
"8861_3",0.0059157619725294245
"4635_4",0.6987258893917083
"6197_7",0.9531085909275263
"6739_3",0.07035459094302873
"8588_9",0.9359641294204138
"8461_7",0.3383562969141585
"10089_1",0.10175123786400042
"2609_7",0.8545758432559071
"1418_3",0.2015168698705186
"2661_10",0.929001191350614
"1253_9",0.9268976136010909
"8815_9",0.7888874396036032
"9867_8",0.990680034192722
"2155_1",0.03570943437901026
"12259_4",0.05168433065742379
"11224_3",0.5243072117926415
"4781_1",0.003372827308967162
"4354_9",0.9967432047017212
"9629_9",0.8416712891052176
"3629_9",0.9990532862174285
"6445_10",0.998699970919482
"9526_10",0.9840155246161053
"5138_2",0.005074376181105555
"349_10",0.9622791316176738
"2099_7",0.8139067027984601
"4411_1",0.5463854599873695
"8127_3",0.01163898533192235
"5225_8",0.8153926764542645
"7970_3",0.02142064859367329
"5688_7",0.4916903252491575
"12099_3",0.21446503839982672
"6020_4",0.12752504693239214
"3892_8",0.9489877425120667
"2098_8",0.8942139722006293
"4851_7",0.9522935420623398
"10967_10",0.6797404458618678
"6230_4",0.33311957961242866
"2211_2",0.007147005685710269
"11978_10",0.9522325445703554
"8802_1",0.010561020468091036
"11010_3",0.003475485337334655
"10083_2",0.21375334781116848
"5588_10",0.23678156836251263
"958_10",0.7770496903935038
"6771_4",0.34712919609964316
"6767_9",0.9835433571455616
"7302_10",0.977167480139145
"5324_3",0.005100934218947276
"7737_10",0.9988631402829818
"8603_10",0.8032482202838868
"3029_7",0.9898918490648517
"8640_2",0.008269234525810461
"2139_1",0.00042143577365876537
"6305_10",0.9884075685470233
"6884_7",0.9870458980685093
"5534_8",0.7749760616762542
"7619_8",0.9970167359636741
"10057_8",0.7193070789432469
"972_7",0.985047006853693
"6245_8",0.8946164591303842
"6627_7",0.988664170546855
"3621_10",0.38787051013520946
"2290_4",0.7406696996003883
"24_4",0.3288272367691862
"5689_1",0.00028211406611775225
"6497_4",0.11467682225629046
"12405_4",0.8200206187987626
"11720_7",0.9498761175785602
"10088_1",0.0017265460375235388
"9258_9",0.9972178894727498
"354_4",0.9133867392664853
"4770_10",0.9358682583816603
"1035_3",0.21245573847199917
"739_1",0.0014537015649856186
"6267_7",0.9711707742438198
"1562_8",0.9775221966949409
"1438_1",0.0034811708370899985
"281_8",0.9975786859758354
"1818_1",0.5009646261113827
"3943_3",0.04204168800248751
"8116_4",0.5628851878623801
"6984_1",0.00424497064316654
"5330_4",0.0018180830294370382
"8821_8",0.9861012900260236
"10484_10",0.9984349656262811
"1886_4",0.0024082866278641204
"7943_2",0.3993179769758052
"6438_7",0.9890663553386217
"8931_10",0.7418965297063691
"10538_10",0.6871918093607078
"534_10",0.9967257054402363
"7329_2",0.009423381166483417
"6614_2",0.5995986585201694
"710_10",0.9160724319831569
"3120_4",0.1316649037492476
"9046_1",0.0018552758482647074
"5638_2",0.15926640968362263
